country;glacier_name;glacier_id;year;id;original_id;time_system;begin_date;begin_date_unc;end_date_day_of_year;end_date;end_date_unc;epsg;easting;northing;latitude;longitude;elevation;balance_m;balance;balance_unc;density;density_unc;method;balance_code;remarks;source
US;EKLUTNA;;2008;;A;;nan;;131.62;10.05.2008;;32606;393597.3;6792606.8;61.253213;-148.983312;964.4;0.2;0.07;;350;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;A;;10.05.2008;;264.57;20.09.2008;;32606;393620.5;6792645.2;61.253564;-148.982901;949.6;-5.2;-4.57;;879;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;A;;nan;;nan;20.09.2008;;32606;nan;nan;61.253564;-148.982901;949.6;nan;-4.50;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;B;;nan;;134.58;13.05.2008;;32606;393679.4;6790773.4;61.236786;-148.980747;1222.5;3.26;1.41;;433;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;B;;13.05.2008;;257.46;13.09.2008;;32606;393679.2;6790787.2;61.23691;-148.980758;1219.5;-4.27;-2.32;;543;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;B;;nan;;nan;13.09.2008;;32606;nan;nan;61.23691;-148.980758;1219.5;nan;-0.91;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;C;;nan;;129.74;08.05.2008;;32606;394728.6;6786974.5;61.202985;-148.959094;1438.5;4.66;1.83;;393;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;C;;08.05.2008;;271.58;27.09.2008;;32606;394727.9;6786983.1;61.203062;-148.959111;1434.8;-3.05;-1.12;;366;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2008;;C;;nan;;nan;27.09.2008;;32606;nan;nan;61.203062;-148.959111;1434.8;nan;0.72;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Abl;;nan;;129.66;09.05.2009;;32606;393294.5;6791634.3;61.244405;-148.9884;1136.5;1.25;0.60;;483;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Abl;;09.05.2009;;254.78;11.09.2009;;32606;393294.6;6791650;61.244546;-148.988407;1130.6;-5.88;-4.77;;811;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Abl;;nan;;nan;11.09.2009;;32606;nan;nan;61.244546;-148.988407;1130.6;nan;-4.16;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Wx;;nan;;130.68;10.05.2009;;32606;394850.5;6787850;61.210873;-148.957314;1400.4;2.75;1.42;;518;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Wx;;10.05.2009;;255.45;12.09.2009;;32606;394848.6;6787858.6;61.21095;-148.957354;1394.7;-5.21;-3.19;;613;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Wx;;nan;;nan;12.09.2009;;32606;nan;nan;61.21095;-148.957354;1394.7;nan;-1.77;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Acc1;;nan;;128.66;08.05.2009;;32606;394365.3;6784626.6;61.181821;-148.964537;1537.7;3.83;1.64;;429;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Acc1;;08.05.2009;;255.55;12.09.2009;;32606;394365.5;6784629.6;61.181848;-148.964535;1530.6;-3.88;-1.67;;430;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2009;;Acc1;;nan;;nan;12.09.2009;;32606;nan;nan;61.181848;-148.964535;1530.6;nan;-0.03;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Abl;;11.09.2009;;144.55;24.05.2010;;32606;393291.3;6791616.4;61.244244;-148.98845;1137.7;1.35;0.67;;496;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Abl;;24.05.2010;;264.61;21.09.2010;;32606;393289.7;6791636.5;61.244424;-148.988491;1130.7;-5.25;-4.18;;796;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Abl;;11.09.2009;;nan;21.09.2010;;32606;nan;nan;61.244424;-148.988491;1130.7;nan;-3.51;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;AV;;nan;;145.45;25.05.2010;;32606;nan;nan;61.225997;-148.970401;1337.1;2.56;1.16;;454;;;winter;Position and elevation from summer;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;AV;;25.05.2010;;265.37;22.09.2010;;32606;394198.4;6789555.2;61.225997;-148.970401;1337.1;-4.33;-2.75;;636;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;AV;;nan;;nan;22.09.2010;;32606;nan;nan;61.225997;-148.970401;1337.1;nan;-1.59;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Wx;;12.09.2009;;142.61;22.05.2010;;32606;394859.4;6787849.4;61.21087;-148.957148;1398.6;4.63;2.05;;442;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Wx;;22.05.2010;;265.43;22.09.2010;;32606;394858.1;6787857;61.210938;-148.957177;1394.1;-4.65;-2.06;;444;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Wx;;12.09.2009;;nan;22.09.2010;;32606;nan;nan;61.210938;-148.957177;1394.1;nan;-0.02;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Acc2;;nan;;145.55;25.05.2010;;32606;nan;nan;61.196119;-148.932921;1519.3;5.18;2.57;;497;;;winter;Position and elevation from summer;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Acc2;;25.05.2010;;265.5;22.09.2010;;32606;396112.1;6786168.1;61.196119;-148.932921;1519.3;-3.25;-1.61;;494;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Acc2;;nan;;nan;22.09.2010;;32606;nan;nan;61.196119;-148.932921;1519.3;nan;0.97;;nan;;;annual;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Acc1;;12.09.2009;;146.69;26.05.2010;;32606;394370.5;6784629.3;61.181847;-148.964442;1535.56;4.91;2.46;;502;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Acc1;;26.05.2010;;265.6;22.09.2010;;32606;394370.7;6784632.2;61.181873;-148.96444;1530.57;-3.6;-1.81;;502;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2010;;Acc1;;12.09.2009;;nan;22.09.2010;;32606;nan;nan;61.181873;-148.96444;1530.57;nan;0.66;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Abl;;21.09.2010;;134.43;14.05.2011;;32606;393291.6;6791616.6;61.244246;-148.988444;1135.38;1.06;0.37;;351;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Abl;;14.05.2011;;261.53;18.09.2011;;32606;393290.5;6791637.3;61.244431;-148.988476;1129.42;-5.38;-4.26;;792;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Abl;;21.09.2010;;nan;18.09.2011;;32606;nan;nan;61.244431;-148.988476;1129.42;nan;-3.89;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;AV;;22.09.2010;;132.57;12.05.2011;;32606;nan;nan;61.225997;-148.970401;1337.1;2.1;0.83;;397;;;winter;Position and elevation from 2010;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;AV;;12.05.2011;;261.62;18.09.2011;;32606;nan;nan;61.225997;-148.970401;1337.1;-4.02;-2.56;;637;;;summer;Position and elevation from 2010;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;AV;;22.09.2010;;nan;18.09.2011;;32606;nan;nan;61.225997;-148.970401;1337.1;nan;-1.73;;nan;;;annual;Calculated from summer and winter, position and elevation from 2010;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Wx;;22.09.2010;;132.73;12.05.2011;;32606;394855.2;6787871.1;61.211064;-148.957238;1397.04;3.4;1.39;;409;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Wx;;12.05.2011;;261.41;18.09.2011;;32606;394853.2;6787878.8;61.211132;-148.95728;1392.5;-4.28;-2.18;;510;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Wx;;22.09.2010;;nan;18.09.2011;;32606;nan;nan;61.211132;-148.95728;1392.5;nan;-0.79;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Acc2;;22.09.2010;;132.6;12.05.2011;;32606;396106.6;6786173.1;61.196163;-148.933026;1522.68;4.15;1.67;;403;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Acc2;;12.05.2011;;261.55;18.09.2011;;32606;396102.6;6786176.8;61.196195;-148.933102;1519.04;-3.28;-1.32;;402;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Acc2;;22.09.2010;;nan;18.09.2011;;32606;nan;nan;61.196195;-148.933102;1519.04;nan;0.35;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Acc1;;22.09.2010;;132.43;12.05.2011;;32606;394365.2;6784635.8;61.181904;-148.964544;1533.43;4.1;1.71;;417;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Acc1;;12.05.2011;;261.5;18.09.2011;;32606;394365.5;6784638.9;61.181931;-148.964541;1529.71;-3.01;-1.22;;404;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Acc1;;22.09.2010;;nan;18.09.2011;;32606;nan;nan;61.181931;-148.964541;1529.71;nan;0.49;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;West;;nan;;134.51;14.05.2011;;32606;391638.1;6786137.6;61.194633;-149.016086;1385.24;2.61;1.02;;389;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;West;;14.05.2011;;261.44;18.09.2011;;32606;391638.8;6788145.5;61.212648;-149.017225;1380.75;-3.96;-2.23;;563;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;West;;nan;;nan;18.09.2011;;32606;nan;nan;61.212648;-149.017225;1380.75;nan;-1.21;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Wacc;;nan;;134.59;14.05.2011;;32606;391638.1;6786137.6;61.194633;-149.016086;1385.24;2.94;1.39;;472;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Wacc;;14.05.2011;;261.42;18.09.2011;;32606;391638.8;6788145.5;61.212648;-149.017225;1380.75;-2.96;-1.40;;474;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2011;;Wacc;;nan;;nan;18.09.2011;;32606;nan;nan;61.212648;-149.017225;1380.75;nan;-0.02;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Abl;;18.09.2011;;137.55;16.05.2012;;32606;393297.9;6791636.5;61.244426;-148.988338;1133.08;2.3;0.96;;418;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Abl;;16.05.2012;;261.53;17.09.2012;;32606;393297.7;6791655.9;61.2446;-148.988353;1128.62;-4.5;-2.94;;654;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Abl;;18.09.2011;;nan;17.09.2012;;32606;nan;nan;61.2446;-148.988353;1128.62;nan;-1.98;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Wx;;18.09.2011;;135.64;14.05.2012;;32606;394851.6;6787893.1;61.21126;-148.957318;1396.6;5.49;2.62;;477;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Wx;;14.05.2012;;261.41;17.09.2012;;32606;394848.7;6787900.6;61.211327;-148.957376;1394;-3.94;-1.73;;440;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Wx;;18.09.2011;;nan;17.09.2012;;32606;nan;nan;61.211327;-148.957376;1394;nan;0.89;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Acc2;;18.09.2011;;136.43;15.05.2012;;32606;396095.1;6786185.3;61.196269;-148.933246;1523.2;6.81;2.82;;414;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Acc2;;15.05.2012;;261.55;17.09.2012;;32606;396092;6786187.6;61.196289;-148.933305;1520.7;-3.4;-1.10;;323;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Acc2;;18.09.2011;;nan;17.09.2012;;32606;nan;nan;61.196289;-148.933305;1520.7;nan;1.72;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Acc1;;18.09.2011;;136.63;15.05.2012;;32606;394369.1;6784625.6;61.181813;-148.964466;1535.3;6.2;2.70;;436;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Acc1;;15.05.2012;;261.5;17.09.2012;;32606;394369.7;6784629;61.181844;-148.964457;1532.5;-2.98;-1.04;;348;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Acc1;;18.09.2011;;nan;17.09.2012;;32606;nan;nan;61.181844;-148.964457;1532.5;nan;1.67;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;West;;18.09.2011;;138.43;17.05.2012;;32606;391639.9;6788156.3;61.212745;-149.017211;1383.8;4.33;1.89;;437;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;West;;17.05.2012;;261.44;17.09.2012;;32606;391640.3;6788163.8;61.212813;-149.017208;1380.7;-3.88;-1.71;;441;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;West;;18.09.2011;;nan;17.09.2012;;32606;nan;nan;61.212813;-149.017208;1380.7;nan;0.18;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Wacc;;18.09.2011;;138.56;17.05.2012;;32606;390554.1;6786657.3;61.198994;-149.03654;1546.3;4.39;1.82;;415;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Wacc;;17.05.2012;;261.42;17.09.2012;;32606;390556;6786662.3;61.19904;-149.036508;1543.9;-3.94;-1.61;;408;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2012;;Wacc;;18.09.2011;;nan;17.09.2012;;32606;nan;nan;61.19904;-149.036508;1543.9;nan;0.21;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Abl;;17.09.2012;;143.38;23.05.2013;;32606;393304.2;6791631.8;61.244386;-148.988218;1133.7;1.35;0.58;;430;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Abl;;23.05.2013;;257.47;14.09.2013;;32606;393303.6;6791650.3;61.244551;-148.98824;1126.7;-6.5;-5.21;;801;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Abl;;17.09.2012;;nan;14.09.2013;;32606;nan;nan;61.244551;-148.98824;1126.7;nan;-4.63;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Wx;;17.09.2012;;142.83;22.05.2013;;32606;394859.7;6787895.2;61.211281;-148.957168;1397.7;3.47;1.44;;415;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Wx;;22.05.2013;;257.53;14.09.2013;;32606;394858;6787902.9;61.21135;-148.957204;1391.8;-5.23;-2.50;;478;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Wx;;17.09.2012;;nan;14.09.2013;;32606;nan;nan;61.21135;-148.957204;1391.8;nan;-1.06;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Acc2;;17.09.2012;;142.61;22.05.2013;;32606;396096.4;6786186.3;61.196278;-148.933222;1524.2;4.29;1.85;;431;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Acc2;;22.05.2013;;257.5;14.09.2013;;32606;396093.2;6786189.5;61.196306;-148.933284;1518.7;-4.82;-2.17;;450;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Acc2;;17.09.2012;;nan;14.09.2013;;32606;nan;nan;61.196306;-148.933284;1518.7;nan;-0.32;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Acc1;;17.09.2012;;141.42;21.05.2013;;32606;394369.4;6787624.5;61.20872;-148.966137;1536.4;4.52;2.03;;449;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Acc1;;21.05.2013;;257.52;14.09.2013;;32606;396093.2;6786189.5;61.196306;-148.933284;1518.7;-5.02;-2.33;;464;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Acc1;;17.09.2012;;nan;14.09.2013;;32606;nan;nan;61.196306;-148.933284;1518.7;nan;-0.30;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Wacc;;17.09.2012;;143.67;23.05.2013;;32606;390557.6;6786662.6;61.199043;-149.036478;1547.1;3.76;1.47;;391;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Wacc;;23.05.2013;;257.48;14.09.2013;;32606;390562.1;6786667.4;61.199087;-149.036397;1541.3;-5.16;-2.61;;506;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2013;;Wacc;;17.09.2012;;nan;14.09.2013;;32606;nan;nan;61.199087;-149.036397;1541.3;nan;-1.14;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Abl;;14.09.2013;;140.76;20.05.2014;;32606;nan;nan;61.244668;-148.988544;1122.4;1.85;1.00;;541;;;winter;Position and elevation from summer;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Abl;;20.05.2014;;267.54;24.09.2014;;32606;393287.7;6791663.8;61.244668;-148.988544;1122.4;-6.41;-5.10;;796;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Abl;;14.09.2013;;nan;24.09.2014;;32606;nan;nan;61.244668;-148.988544;1122.4;nan;-4.10;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Wx;;14.09.2013;;136.51;16.05.2014;;32606;394865.6;6787849.6;61.210874;-148.957033;1396;3.2;1.75;;547;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Wx;;16.05.2014;;264.61;21.09.2014;;32606;394864;6787857.8;61.210947;-148.957067;1391.6;-4.05;-2.51;;620;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Wx;;14.09.2013;;nan;21.09.2014;;32606;nan;nan;61.210947;-148.957067;1391.6;nan;-0.76;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Acc2;;14.09.2013;;138.81;18.05.2014;;32606;396097.5;6786187.8;61.196292;-148.933203;1521.5;3.5;1.82;;520;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Acc2;;18.05.2014;;264.65;21.09.2014;;32606;396093.4;6786192;61.196329;-148.933281;1517.6;-3.31;-1.74;;526;;;summer;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2014;;Acc2;;14.09.2013;;nan;21.09.2014;;32606;nan;nan;61.196329;-148.933281;1517.6;nan;0.08;;nan;;;annual;Calculated from summer and winter, position and elevation from summer ;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Abl;;24.09.2014;;93.7;03.04.2015;;32606;394369.6;6784623.3;61.181793;-148.964456;1533.5;1.39;0.49;;353;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Abl;;03.04.2015;;262.5;19.09.2015;;32606;nan;nan;61.181793;-148.964456;1533.5;-6.42;-5.02;;782;;;summer;Position and elevation from winter;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Abl;;24.09.2014;;nan;19.09.2015;;32606;nan;nan;61.181793;-148.964456;1533.5;nan;-4.53;;nan;;;annual;Calculated from summer and winter, position and elevation from winter;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Wx;;21.09.2014;;93.6;03.04.2015;;32606;394872;6787848;61.210861;-148.956913;1393;3;0.99;;330;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Wx;;03.04.2015;;262.6;19.09.2015;;32606;nan;nan;61.210861;-148.956913;1393;-4.6;-2.42;;526;;;summer;Position and elevation from winter;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Wx;;21.09.2014;;nan;19.09.2015;;32606;nan;nan;61.210861;-148.956913;1393;nan;-1.43;;nan;;;annual;Calculated from summer and winter, position and elevation from winter;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Acc2;;21.09.2014;;93.5;03.04.2015;;32606;396101;6786202;61.196421;-148.933146;1519;3.72;0.99;;266;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Acc2;;03.04.2015;;262.45;19.09.2015;;32606;nan;nan;61.196421;-148.933146;1519;-4.07;-1.17;;287;;;summer;Position and elevation from winter;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Acc2;;21.09.2014;;nan;19.09.2015;;32606;nan;nan;61.196421;-148.933146;1519;nan;-0.18;;nan;;;annual;Calculated from summer and winter, position and elevation from winter;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Wacc;;nan;;94.5;04.04.2015;;32606;390568;6786664;61.199058;-149.036286;1541;2.58;0.80;;310;;;winter;;https://doi.org/10.5066/F7MP51CB
US;EKLUTNA;;2015;;Wacc;;04.04.2015;;262.5;19.09.2015;;32606;nan;nan;61.199058;-149.036286;1541;-3.89;-1.81;;465;;;summer;Position and elevation from winter;https://doi.org/10.5066/F7MP51CB
